PaymentType,SystemType,ChannelType,MonthYear,M_Value,MeasureName,TransType
e-Payments,Bulk Payment,Direct credit,NOV 2010,730.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct debit,NOV 2010,223.0,value_b,Transactions processed
e-Payments,Bulk Payment,ITMX Bulk Payment (SMART),NOV 2010,95.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),ATM,NOV 2010,51.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Internet/Mobile Phone,NOV 2010,11.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Counter,NOV 2010,17.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,ATM,NOV 2010,188.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,Internet/Mobile/Telephone,NOV 2010,1183.0,value_b,Transactions processed
e-Payments,Payment cards,Debit card,NOV 2010,3.0,value_b,Transactions processed
e-Payments,Payment cards,Credit card,NOV 2010,71.0,value_b,Transactions processed
e-Payments,e-Money,,NOV 2010,2.0,value_b,Transactions processed
Cheque,Inhouse,,DEC 2010,1728.0,value_b,Transactions processed
Cheque,Interbank,,DEC 2010,3062.0,value_b,Transactions processed
e-Payments,BAHTNET - 3rd Party,,DEC 2010,13552.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct credit,DEC 2010,698.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct debit,DEC 2010,187.0,value_b,Transactions processed
e-Payments,Bulk Payment,ITMX Bulk Payment (SMART),DEC 2010,110.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),ATM,DEC 2010,52.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Internet/Mobile Phone,DEC 2010,11.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Counter,DEC 2010,17.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,ATM,DEC 2010,200.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,Internet/Mobile/Telephone,DEC 2010,1170.0,value_b,Transactions processed
e-Payments,Payment cards,Debit card,DEC 2010,3.0,value_b,Transactions processed
e-Payments,Payment cards,Credit card,DEC 2010,84.0,value_b,Transactions processed
e-Payments,e-Money,,DEC 2010,2.0,value_b,Transactions processed
Cheque,Inhouse,,JAN 2011,1718.0,value_b,Transactions processed
Cheque,Interbank,,JAN 2011,2974.0,value_b,Transactions processed
e-Payments,BAHTNET - 3rd Party,,JAN 2011,14932.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct credit,JAN 2011,832.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct debit,JAN 2011,239.0,value_b,Transactions processed
e-Payments,Bulk Payment,ITMX Bulk Payment (SMART),JAN 2011,101.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),ATM,JAN 2011,51.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Internet/Mobile Phone,JAN 2011,9.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Counter,JAN 2011,17.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,ATM,JAN 2011,193.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,Internet/Mobile/Telephone,JAN 2011,1282.0,value_b,Transactions processed
e-Payments,Payment cards,Debit card,JAN 2011,6.0,value_b,Transactions processed
e-Payments,Payment cards,Credit card,JAN 2011,72.0,value_b,Transactions processed
e-Payments,e-Money,,JAN 2011,2.0,value_b,Transactions processed
Cheque,Inhouse,,FEB 2011,1486.0,value_b,Transactions processed
Cheque,Interbank,,FEB 2011,2683.0,value_b,Transactions processed
e-Payments,BAHTNET - 3rd Party,,FEB 2011,13260.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct credit,FEB 2011,708.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct debit,FEB 2011,183.0,value_b,Transactions processed
e-Payments,Bulk Payment,ITMX Bulk Payment (SMART),FEB 2011,96.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),ATM,FEB 2011,50.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Internet/Mobile Phone,FEB 2011,10.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Counter,FEB 2011,17.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,ATM,FEB 2011,186.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,Internet/Mobile/Telephone,FEB 2011,1091.0,value_b,Transactions processed
e-Payments,Payment cards,Debit card,FEB 2011,5.0,value_b,Transactions processed
e-Payments,Payment cards,Credit card,FEB 2011,66.0,value_b,Transactions processed
e-Payments,e-Money,,FEB 2011,2.0,value_b,Transactions processed
Cheque,Inhouse,,MAR 2011,1879.0,value_b,Transactions processed
Cheque,Interbank,,MAR 2011,3419.0,value_b,Transactions processed
e-Payments,BAHTNET - 3rd Party,,MAR 2011,16914.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct credit,MAR 2011,829.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct debit,MAR 2011,247.0,value_b,Transactions processed
e-Payments,Bulk Payment,ITMX Bulk Payment (SMART),MAR 2011,112.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),ATM,MAR 2011,55.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Internet/Mobile Phone,MAR 2011,11.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Counter,MAR 2011,19.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,ATM,MAR 2011,210.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,Internet/Mobile/Telephone,MAR 2011,1277.0,value_b,Transactions processed
e-Payments,Payment cards,Debit card,MAR 2011,5.0,value_b,Transactions processed
e-Payments,Payment cards,Credit card,MAR 2011,73.0,value_b,Transactions processed
e-Payments,e-Money,,MAR 2011,2.0,value_b,Transactions processed
Cheque,Inhouse,,APR 2011,1614.0,value_b,Transactions processed
Cheque,Interbank,,APR 2011,2829.0,value_b,Transactions processed
e-Payments,BAHTNET - 3rd Party,,APR 2011,13569.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct credit,APR 2011,744.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct debit,APR 2011,198.0,value_b,Transactions processed
e-Payments,Bulk Payment,ITMX Bulk Payment (SMART),APR 2011,111.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),ATM,APR 2011,46.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Internet/Mobile Phone,APR 2011,12.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Counter,APR 2011,16.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,ATM,APR 2011,191.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,Internet/Mobile/Telephone,APR 2011,1130.0,value_b,Transactions processed
e-Payments,Payment cards,Debit card,APR 2011,5.0,value_b,Transactions processed
e-Payments,Payment cards,Credit card,APR 2011,67.0,value_b,Transactions processed
e-Payments,e-Money,,APR 2011,2.0,value_b,Transactions processed
Cheque,Inhouse,,MAY 2011,1737.0,value_b,Transactions processed
Cheque,Interbank,,MAY 2011,3195.0,value_b,Transactions processed
e-Payments,BAHTNET - 3rd Party,,MAY 2011,13473.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct credit,MAY 2011,726.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct debit,MAY 2011,259.0,value_b,Transactions processed
e-Payments,Bulk Payment,ITMX Bulk Payment (SMART),MAY 2011,137.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),ATM,MAY 2011,55.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Internet/Mobile Phone,MAY 2011,13.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Counter,MAY 2011,18.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,ATM,MAY 2011,214.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,Internet/Mobile/Telephone,MAY 2011,1175.0,value_b,Transactions processed
e-Payments,Payment cards,Debit card,MAY 2011,6.0,value_b,Transactions processed
e-Payments,Payment cards,Credit card,MAY 2011,75.0,value_b,Transactions processed
e-Payments,e-Money,,MAY 2011,2.0,value_b,Transactions processed
Cheque,Inhouse,,JUN 2011,1818.0,value_b,Transactions processed
Cheque,Interbank,,JUN 2011,3372.0,value_b,Transactions processed
e-Payments,BAHTNET - 3rd Party,,JUN 2011,14723.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct credit,JUN 2011,781.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct debit,JUN 2011,302.0,value_b,Transactions processed
e-Payments,Bulk Payment,ITMX Bulk Payment (SMART),JUN 2011,110.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),ATM,JUN 2011,53.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Internet/Mobile Phone,JUN 2011,13.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Counter,JUN 2011,18.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,ATM,JUN 2011,216.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,Internet/Mobile/Telephone,JUN 2011,1156.0,value_b,Transactions processed
e-Payments,Payment cards,Debit card,JUN 2011,6.0,value_b,Transactions processed
e-Payments,Payment cards,Credit card,JUN 2011,72.0,value_b,Transactions processed
e-Payments,e-Money,,JUN 2011,2.0,value_b,Transactions processed
Cheque,Inhouse,,JUL 2011,1586.0,value_b,Transactions processed
Cheque,Interbank,,JUL 2011,2800.0,value_b,Transactions processed
e-Payments,BAHTNET - 3rd Party,,JUL 2011,14906.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct credit,JUL 2011,839.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct debit,JUL 2011,217.0,value_b,Transactions processed
e-Payments,Bulk Payment,ITMX Bulk Payment (SMART),JUL 2011,106.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),ATM,JUL 2011,50.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Internet/Mobile Phone,JUL 2011,14.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Counter,JUL 2011,17.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,ATM,JUL 2011,219.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,Internet/Mobile/Telephone,JUL 2011,1189.0,value_b,Transactions processed
e-Payments,Payment cards,Debit card,JUL 2011,7.0,value_b,Transactions processed
e-Payments,Payment cards,Credit card,JUL 2011,75.0,value_b,Transactions processed
e-Payments,e-Money,,JUL 2011,2.0,value_b,Transactions processed
Cheque,Inhouse,,AUG 2011,1887.0,value_b,Transactions processed
Cheque,Interbank,,AUG 2011,3322.0,value_b,Transactions processed
e-Payments,BAHTNET - 3rd Party,,AUG 2011,16836.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct credit,AUG 2011,946.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct debit,AUG 2011,357.0,value_b,Transactions processed
e-Payments,Bulk Payment,ITMX Bulk Payment (SMART),AUG 2011,123.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),ATM,AUG 2011,58.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Internet/Mobile Phone,AUG 2011,15.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Counter,AUG 2011,19.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,ATM,AUG 2011,237.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,Internet/Mobile/Telephone,AUG 2011,1293.0,value_b,Transactions processed
e-Payments,Payment cards,Debit card,AUG 2011,10.0,value_b,Transactions processed
e-Payments,Payment cards,Credit card,AUG 2011,79.0,value_b,Transactions processed
e-Payments,e-Money,,AUG 2011,2.0,value_b,Transactions processed
Cheque,Inhouse,,SEP 2011,1870.0,value_b,Transactions processed
Cheque,Interbank,,SEP 2011,3218.0,value_b,Transactions processed
e-Payments,BAHTNET - 3rd Party,,SEP 2011,17217.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct credit,SEP 2011,930.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct debit,SEP 2011,265.0,value_b,Transactions processed
e-Payments,Bulk Payment,ITMX Bulk Payment (SMART),SEP 2011,143.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),ATM,SEP 2011,55.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Internet/Mobile Phone,SEP 2011,15.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Counter,SEP 2011,18.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,ATM,SEP 2011,237.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,Internet/Mobile/Telephone,SEP 2011,1272.0,value_b,Transactions processed
e-Payments,Payment cards,Debit card,SEP 2011,10.0,value_b,Transactions processed
e-Payments,Payment cards,Credit card,SEP 2011,76.0,value_b,Transactions processed
e-Payments,e-Money,,SEP 2011,2.0,value_b,Transactions processed
Cheque,Inhouse,,OCT 2011,1513.0,value_b,Transactions processed
Cheque,Interbank,,OCT 2011,2680.0,value_b,Transactions processed
e-Payments,BAHTNET - 3rd Party,,OCT 2011,15211.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct credit,OCT 2011,798.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct debit,OCT 2011,210.0,value_b,Transactions processed
e-Payments,Bulk Payment,ITMX Bulk Payment (SMART),OCT 2011,116.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),ATM,OCT 2011,55.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Internet/Mobile Phone,OCT 2011,15.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Counter,OCT 2011,17.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,ATM,OCT 2011,217.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,Internet/Mobile/Telephone,OCT 2011,1070.0,value_b,Transactions processed
e-Payments,Payment cards,Debit card,OCT 2011,7.0,value_b,Transactions processed
e-Payments,Payment cards,Credit card,OCT 2011,73.0,value_b,Transactions processed
e-Payments,e-Money,,OCT 2011,2.0,value_b,Transactions processed
Cheque,Inhouse,,NOV 2011,1559.0,value_b,Transactions processed
Cheque,Interbank,,NOV 2011,2553.0,value_b,Transactions processed
e-Payments,BAHTNET - 3rd Party,,NOV 2011,15969.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct credit,NOV 2011,805.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct debit,NOV 2011,263.0,value_b,Transactions processed
e-Payments,Bulk Payment,ITMX Bulk Payment (SMART),NOV 2011,111.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),ATM,NOV 2011,52.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Internet/Mobile Phone,NOV 2011,15.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Counter,NOV 2011,18.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,ATM,NOV 2011,207.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,Internet/Mobile/Telephone,NOV 2011,988.0,value_b,Transactions processed
e-Payments,Payment cards,Debit card,NOV 2011,6.0,value_b,Transactions processed
e-Payments,Payment cards,Credit card,NOV 2011,65.0,value_b,Transactions processed
e-Payments,e-Money,,NOV 2011,2.0,value_b,Transactions processed
Cheque,Inhouse,,DEC 2011,1696.0,value_b,Transactions processed
Cheque,Interbank,,DEC 2011,2953.0,value_b,Transactions processed
e-Payments,BAHTNET - 3rd Party,,DEC 2011,15246.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct credit,DEC 2011,892.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct debit,DEC 2011,262.0,value_b,Transactions processed
e-Payments,Bulk Payment,ITMX Bulk Payment (SMART),DEC 2011,126.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),ATM,DEC 2011,61.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Internet/Mobile Phone,DEC 2011,17.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Counter,DEC 2011,19.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,ATM,DEC 2011,252.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,Internet/Mobile/Telephone,DEC 2011,1143.0,value_b,Transactions processed
e-Payments,Payment cards,Debit card,DEC 2011,8.0,value_b,Transactions processed
e-Payments,Payment cards,Credit card,DEC 2011,97.0,value_b,Transactions processed
e-Payments,e-Money,,DEC 2011,2.0,value_b,Transactions processed
Cheque,Inhouse,,JAN 2012,1653.0,value_b,Transactions processed
Cheque,Interbank,,JAN 2012,2751.0,value_b,Transactions processed
e-Payments,BAHTNET - 3rd Party,,JAN 2012,15841.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct credit,JAN 2012,831.0,value_b,Transactions processed
